SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
4065,11/27/2020,Haryana,India,228746,2345,206001
4066,11/28/2020,Haryana,India,230713,2375,208422
4067,11/29/2020,Haryana,India,232522,2401,211216
4068,11/30/2020,Haryana,India,234126,2428,213336
4069,12/01/2020,Haryana,India,235997,2456,215797
4070,12/02/2020,Haryana,India,237604,2488,218443
4071,12/03/2020,Haryana,India,239239,2520,221203
4072,12/04/2020,Haryana,India,240841,2539,223973
4073,12/05/2020,Haryana,India,242398,2564,226524
4074,12/06/2020,Haryana,India,243896,2588,228411
4075,12/07/2020,Haryana,India,245288,2611,230551
4076,12/08/2020,Haryana,India,246679,2624,232108
4077,12/09/2020,Haryana,India,248079,2650,233696
4078,12/10/2020,Haryana,India,249329,2676,235197
4079,12/11/2020,Haryana,India,250394,2699,237009
4080,12/12/2020,Haryana,India,251402,2710,238374
4081,12/13/2020,Haryana,India,252392,2717,239800
4082,12/14/2020,Haryana,India,253385,2733,241544
4083,12/15/2020,Haryana,India,254207,2751,243224
4084,12/16/2020,Haryana,India,255014,2765,244676
4085,12/17/2020,Haryana,India,255728,2782,245933
4086,12/18/2020,Haryana,India,256477,2803,247097
4087,12/19/2020,Haryana,India,257067,2816,248172
4088,12/20/2020,Haryana,India,257644,2821,248935
4089,12/21/2020,Haryana,India,258197,2832,249840
4090,12/22/2020,Haryana,India,258731,2842,250502
4091,12/23/2020,Haryana,India,259226,2847,251149
4092,12/24/2020,Haryana,India,259745,2854,251908
4093,12/25/2020,Haryana,India,260153,2858,252545
4094,12/26/2020,Haryana,India,260545,2865,253145
4095,12/27/2020,Haryana,India,260907,2874,253765
4096,12/28/2020,Haryana,India,261258,2882,254336
4097,12/29/2020,Haryana,India,261672,2892,254880
4098,12/30/2020,Haryana,India,262054,2899,255356
4099,12/31/2020,Haryana,India,262054,2899,255356
4100,01/01/2021,Haryana,India,262325,2905,255853
4101,01/02/2021,Haryana,India,262850,2915,256811
4102,01/03/2021,Haryana,India,263068,2917,257261
4103,01/04/2021,Haryana,India,263312,2923,257652
4104,01/05/2021,Haryana,India,263571,2927,257952
4105,01/06/2021,Haryana,India,263887,2934,258281
4106,01/07/2021,Haryana,India,264161,2940,258658
4107,01/08/2021,Haryana,India,264161,2940,258658
4108,01/09/2021,Haryana,India,264721,2949,259209
4109,01/10/2021,Haryana,India,264955,2950,259495
4110,01/11/2021,Haryana,India,265199,2956,259696
4111,01/12/2021,Haryana,India,265391,2964,259986
4112,01/13/2021,Haryana,India,265616,2966,260236
4113,01/14/2021,Haryana,India,265803,2972,260565
4114,01/15/2021,Haryana,India,265964,2979,260801
4115,01/16/2021,Haryana,India,266131,2983,261019
4116,01/17/2021,Haryana,India,266309,2985,261230
4117,01/18/2021,Haryana,India,266428,2989,261510
4118,01/19/2021,Haryana,India,266581,2993,261751
4119,01/20/2021,Haryana,India,266686,2997,261955
4120,01/21/2021,Haryana,India,266819,3000,262140
4121,01/22/2021,Haryana,India,266939,3005,262349
4122,01/23/2021,Haryana,India,267075,3009,262507
4123,01/24/2021,Haryana,India,267203,3010,262682
4124,01/25/2021,Haryana,India,267321,3014,262929
4125,01/26/2021,Haryana,India,267417,3014,263119
4126,01/27/2021,Haryana,India,267504,3014,263236
4127,01/28/2021,Haryana,India,267601,3014,263347
4128,01/29/2021,Haryana,India,267708,3015,263501
4129,01/30/2021,Haryana,India,267805,3017,263654
4130,01/31/2021,Haryana,India,267897,3018,263764
4131,02/01/2021,Haryana,India,267989,3022,263886
4132,02/02/2021,Haryana,India,268067,3023,263989
4133,02/03/2021,Haryana,India,268136,3024,264093
4134,02/04/2021,Haryana,India,268209,3026,264221
4135,02/05/2021,Haryana,India,268293,3027,264317
4136,02/06/2021,Haryana,India,268364,3027,264429
4137,02/07/2021,Haryana,India,268431,3029,264519
4138,02/08/2021,Haryana,India,268507,3029,264608
4139,02/09/2021,Haryana,India,268600,3033,264713
4140,02/10/2021,Haryana,India,268677,3033,264820
4141,02/11/2021,Haryana,India,268783,3034,264901
4142,02/12/2021,Haryana,India,268887,3035,265015
4143,02/13/2021,Haryana,India,268969,3039,265085
4144,02/14/2021,Haryana,India,269046,3039,265155
4145,02/15/2021,Haryana,India,269154,3039,265212
4146,02/16/2021,Haryana,India,269240,3040,265381
4147,02/17/2021,Haryana,India,269322,3041,265455
4148,02/18/2021,Haryana,India,269405,3042,265549
4149,02/19/2021,Haryana,India,269498,3042,265643
4150,02/20/2021,Haryana,India,269609,3042,265751
4151,02/21/2021,Haryana,India,269730,3042,265827
4152,02/22/2021,Haryana,India,269836,3042,265920
4153,02/23/2021,Haryana,India,269967,3042,266017
4154,02/24/2021,Haryana,India,270097,3043,266099
4155,02/25/2021,Haryana,India,270263,3043,266166
4156,02/26/2021,Haryana,India,270411,3044,266264
4157,02/27/2021,Haryana,India,270610,3047,266358
4158,02/28/2021,Haryana,India,270784,3048,266461
4159,03/01/2021,Haryana,India,270950,3050,266612
4160,03/02/2021,Haryana,India,271125,3052,266725
4161,03/03/2021,Haryana,India,271365,3052,266843
4162,03/04/2021,Haryana,India,271659,3052,266992
4163,03/05/2021,Haryana,India,271892,3053,267116
4164,03/06/2021,Haryana,India,272215,3056,267261
4165,03/07/2021,Haryana,India,272520,3056,267433
4166,03/08/2021,Haryana,India,272751,3058,267610
4167,03/09/2021,Haryana,India,273087,3062,267762
4168,03/10/2021,Haryana,India,273446,3064,267942
4169,03/11/2021,Haryana,India,273888,3065,268144
4170,03/12/2021,Haryana,India,274273,3069,268397
4171,03/13/2021,Haryana,India,274697,3073,268672
4172,03/14/2021,Haryana,India,275137,3074,268968
4173,03/15/2021,Haryana,India,275557,3077,269268
4174,03/16/2021,Haryana,India,276080,3079,269517
4175,03/17/2021,Haryana,India,276635,3083,269812
4176,03/18/2021,Haryana,India,277268,3089,270222
4177,03/19/2021,Haryana,India,278140,3090,270670
4178,03/20/2021,Haryana,India,278961,3093,271038
4179,03/21/2021,Haryana,India,279828,3098,271375
4180,03/22/2021,Haryana,India,280693,3101,271894
4181,03/23/2021,Haryana,India,281588,3104,272335
4182,03/24/2021,Haryana,India,282569,3110,272714
4183,03/25/2021,Haryana,India,283622,3117,273276
4184,03/26/2021,Haryana,India,284944,3125,274024
4185,03/27/2021,Haryana,India,286327,3132,274785
4186,03/28/2021,Haryana,India,287719,3141,275458
4187,03/29/2021,Haryana,India,288714,3143,276259
4188,03/30/2021,Haryana,India,289694,3147,277110
4189,03/31/2021,Haryana,India,290800,3155,277919
4190,04/01/2021,Haryana,India,292409,3164,278883
4191,04/02/2021,Haryana,India,294270,3174,280074
4192,04/03/2021,Haryana,India,296229,3184,281258
4193,04/04/2021,Haryana,India,298133,3191,282368
4194,04/05/2021,Haryana,India,300173,3199,283869
4195,04/06/2021,Haryana,India,302272,3208,284984
4196,04/07/2021,Haryana,India,304638,3219,286182
4197,04/08/2021,Haryana,India,307510,3230,287151
4198,04/09/2021,Haryana,India,310504,3241,289121
4199,04/10/2021,Haryana,India,313441,3252,290736
4200,04/11/2021,Haryana,India,316881,3268,292632
4201,04/12/2021,Haryana,India,320699,3282,294930
4202,04/13/2021,Haryana,India,324544,3298,297039
4203,04/14/2021,Haryana,India,329942,3316,299205
4204,04/15/2021,Haryana,India,335800,3334,301948
4205,04/16/2021,Haryana,India,342077,3354,304906
4206,04/17/2021,Haryana,India,349794,3386,307850
4207,04/18/2021,Haryana,India,356971,3415,311339
4208,04/19/2021,Haryana,India,363813,3448,315002
4209,04/20/2021,Haryana,India,371624,3483,318369
4210,04/21/2021,Haryana,India,381247,3528,322297
4211,04/22/2021,Haryana,India,390989,3583,328809
4212,04/23/2021,Haryana,India,402843,3643,335143
4213,04/24/2021,Haryana,India,413334,3703,340247
4214,04/25/2021,Haryana,India,424319,3767,346304
4215,04/26/2021,Haryana,India,435823,3842,352515
4216,04/27/2021,Haryana,India,447754,3926,359699
4217,04/28/2021,Haryana,India,460198,4021,367317
4218,04/29/2021,Haryana,India,474145,4118,376852
4219,04/30/2021,Haryana,India,487978,4216,386200
4220,05/01/2021,Haryana,India,501566,4341,394709
4221,05/02/2021,Haryana,India,514888,4486,405132
4222,05/03/2021,Haryana,India,527773,4626,418425
4223,05/04/2021,Haryana,India,543559,4779,429950
4224,05/05/2021,Haryana,India,558975,4960,440590
4225,05/06/2021,Haryana,India,573815,5137,452836
4226,05/07/2021,Haryana,India,587682,5299,466420
4227,05/08/2021,Haryana,India,602349,5454,480786
4228,05/09/2021,Haryana,India,615897,5605,493425
4229,05/10/2021,Haryana,India,628615,5766,509617
4230,05/11/2021,Haryana,India,640252,5910,525345
4231,05/12/2021,Haryana,India,652742,6075,539609
4232,05/13/2021,Haryana,India,665028,6238,555650
4233,05/14/2021,Haryana,India,675636,6402,570227
4234,05/15/2021,Haryana,India,685312,6546,582820
4235,05/16/2021,Haryana,India,694427,6685,597676
4236,05/17/2021,Haryana,India,701915,6799,611955
4237,05/18/2021,Haryana,India,709689,6923,626852
4238,05/19/2021,Haryana,India,716507,7076,638673
4239,05/20/2021,Haryana,India,722964,7205,653407
4240,05/21/2021,Haryana,India,728607,7317,666893
4241,05/22/2021,Haryana,India,733628,7415,678220
4242,05/23/2021,Haryana,India,738028,7512,687700
4243,05/24/2021,Haryana,India,741785,7607,696059
4244,05/25/2021,Haryana,India,744602,7735,702779
4245,05/26/2021,Haryana,India,747740,7841,708255
4246,05/27/2021,Haryana,India,750062,7939,713934
4247,05/28/2021,Haryana,India,752069,8035,718959
4248,05/29/2021,Haryana,India,753937,8132,722711
4249,06/10/2020,Himachal Pradesh,India,445,5,249
4250,06/11/2020,Himachal Pradesh,India,470,6,280
4251,06/12/2020,Himachal Pradesh,India,470,6,280
4252,06/13/2020,Himachal Pradesh,India,486,6,297
4253,06/14/2020,Himachal Pradesh,India,502,6,313
4254,06/15/2020,Himachal Pradesh,India,556,8,353
4255,06/16/2020,Himachal Pradesh,India,560,8,372
4256,06/17/2020,Himachal Pradesh,India,569,8,372
4257,06/18/2020,Himachal Pradesh,India,595,8,382
4258,06/19/2020,Himachal Pradesh,India,619,8,388
4259,06/20/2020,Himachal Pradesh,India,656,8,413
4260,06/21/2020,Himachal Pradesh,India,673,8,425
4261,06/22/2020,Himachal Pradesh,India,727,8,437
4262,06/23/2020,Himachal Pradesh,India,775,8,443
4263,06/24/2020,Himachal Pradesh,India,806,8,466
4264,06/25/2020,Himachal Pradesh,India,839,9,477
4265,06/26/2020,Himachal Pradesh,India,864,9,502
4266,06/27/2020,Himachal Pradesh,India,894,9,509
4267,06/28/2020,Himachal Pradesh,India,916,9,529
4268,06/29/2020,Himachal Pradesh,India,942,9,556
4269,06/30/2020,Himachal Pradesh,India,953,10,580
4270,07/01/2020,Himachal Pradesh,India,979,10,614
4271,07/02/2020,Himachal Pradesh,India,1014,10,628
4272,07/03/2020,Himachal Pradesh,India,1033,10,667
4273,07/04/2020,Himachal Pradesh,India,1046,11,704
4274,07/05/2020,Himachal Pradesh,India,1063,11,737
4275,07/06/2020,Himachal Pradesh,India,1077,11,763
4276,07/07/2020,Himachal Pradesh,India,1083,11,790
4277,07/08/2020,Himachal Pradesh,India,1101,11,833
4278,07/09/2020,Himachal Pradesh,India,1140,11,846
4279,07/10/2020,Himachal Pradesh,India,1171,11,883
4280,07/11/2020,Himachal Pradesh,India,1182,11,908
4281,07/12/2020,Himachal Pradesh,India,1213,11,929
4282,07/13/2020,Himachal Pradesh,India,1243,11,940
4283,07/14/2020,Himachal Pradesh,India,1309,11,951
4284,07/15/2020,Himachal Pradesh,India,1341,11,979
4285,07/16/2020,Himachal Pradesh,India,1377,11,984
4286,07/17/2020,Himachal Pradesh,India,1417,11,1024
4287,07/18/2020,Himachal Pradesh,India,1457,11,1036
4288,07/19/2020,Himachal Pradesh,India,1483,11,1059
4289,07/20/2020,Himachal Pradesh,India,1631,11,1067
4290,07/21/2020,Himachal Pradesh,India,1664,11,1077
4291,07/22/2020,Himachal Pradesh,India,1725,11,1105
4292,07/23/2020,Himachal Pradesh,India,1834,11,1136
4293,07/24/2020,Himachal Pradesh,India,1954,11,1145
4294,07/25/2020,Himachal Pradesh,India,2049,11,1173
4295,07/26/2020,Himachal Pradesh,India,2176,12,1198
4296,07/27/2020,Himachal Pradesh,India,2270,14,1216
4297,07/28/2020,Himachal Pradesh,India,2270,14,1216
4298,07/29/2020,Himachal Pradesh,India,2403,14,1332
4299,07/30/2020,Himachal Pradesh,India,2506,14,1387
4300,07/31/2020,Himachal Pradesh,India,2564,14,1459
4301,08/01/2020,Himachal Pradesh,India,2634,14,1502
4302,08/02/2020,Himachal Pradesh,India,2703,14,1559
4303,08/03/2020,Himachal Pradesh,India,2818,14,1658
4304,08/04/2020,Himachal Pradesh,India,2879,14,1710
4305,08/05/2020,Himachal Pradesh,India,2916,14,1762
4306,08/06/2020,Himachal Pradesh,India,3047,14,1865
4307,08/07/2020,Himachal Pradesh,India,3150,14,1954
4308,08/08/2020,Himachal Pradesh,India,3264,14,2081
4309,08/09/2020,Himachal Pradesh,India,3371,15,2181
4310,08/10/2020,Himachal Pradesh,India,3463,17,2205
4311,08/11/2020,Himachal Pradesh,India,3497,18,2273
4312,08/12/2020,Himachal Pradesh,India,3636,18,2362
4313,08/13/2020,Himachal Pradesh,India,3816,19,2435
4314,08/14/2020,Himachal Pradesh,India,3874,19,2551
4315,08/15/2020,Himachal Pradesh,India,3993,19,2632
4316,08/16/2020,Himachal Pradesh,India,4156,19,2720
4317,08/17/2020,Himachal Pradesh,India,4174,19,2834
4318,08/18/2020,Himachal Pradesh,India,4235,19,2923
4319,08/19/2020,Himachal Pradesh,India,4411,19,2992
4320,08/20/2020,Himachal Pradesh,India,4538,23,3085
4321,08/21/2020,Himachal Pradesh,India,4728,25,3234
4322,08/22/2020,Himachal Pradesh,India,4895,29,3341
4323,08/23/2020,Himachal Pradesh,India,5001,29,3461
4324,08/24/2020,Himachal Pradesh,India,5101,29,3584
4325,08/25/2020,Himachal Pradesh,India,5154,30,3748
4326,08/26/2020,Himachal Pradesh,India,5321,32,3810
4327,08/27/2020,Himachal Pradesh,India,5501,33,4008
4328,08/28/2020,Himachal Pradesh,India,5637,33,4149
4329,08/29/2020,Himachal Pradesh,India,5781,34,4308
4330,08/30/2020,Himachal Pradesh,India,5945,35,4450
4331,08/31/2020,Himachal Pradesh,India,6116,38,4515
4332,09/01/2020,Himachal Pradesh,India,6255,40,4688
4333,09/02/2020,Himachal Pradesh,India,6416,43,4760
4334,09/03/2020,Himachal Pradesh,India,6615,48,4859
4335,09/04/2020,Himachal Pradesh,India,6830,50,4965
4336,09/05/2020,Himachal Pradesh,India,7018,54,4986
4337,09/06/2020,Himachal Pradesh,India,7415,55,5184
4338,09/07/2020,Himachal Pradesh,India,7660,56,5370
4339,09/08/2020,Himachal Pradesh,India,7831,60,5445
4340,09/09/2020,Himachal Pradesh,India,8147,63,5597
4341,09/10/2020,Himachal Pradesh,India,8466,66,5677
4342,09/11/2020,Himachal Pradesh,India,8784,71,5839
4343,09/12/2020,Himachal Pradesh,India,9229,73,5962
4344,09/13/2020,Himachal Pradesh,India,9555,77,6114
4345,09/14/2020,Himachal Pradesh,India,9555,77,6114
4346,09/15/2020,Himachal Pradesh,India,10335,90,6444
4347,09/16/2020,Himachal Pradesh,India,10795,91,6558
4348,09/17/2020,Himachal Pradesh,India,11190,98,6946
4349,09/18/2020,Himachal Pradesh,India,11622,111,7081
4350,09/19/2020,Himachal Pradesh,India,11908,116,7484
4351,09/20/2020,Himachal Pradesh,India,12129,120,7565
4352,09/21/2020,Himachal Pradesh,India,12438,127,7853
4353,09/22/2020,Himachal Pradesh,India,12769,134,8511
4354,09/23/2020,Himachal Pradesh,India,13049,140,8959
4355,09/24/2020,Himachal Pradesh,India,13386,150,9252
4356,09/25/2020,Himachal Pradesh,India,13679,157,9546
4357,09/26/2020,Himachal Pradesh,India,13996,164,9728
4358,09/27/2020,Himachal Pradesh,India,14191,175,10359
4359,09/28/2020,Himachal Pradesh,India,14457,180,10627
4360,09/29/2020,Himachal Pradesh,India,14747,183,10991
4361,09/30/2020,Himachal Pradesh,India,14976,186,11390
4362,10/01/2020,Himachal Pradesh,India,15219,195,11608
4363,10/02/2020,Himachal Pradesh,India,15454,202,11996
4364,10/03/2020,Himachal Pradesh,India,15695,210,12193
4365,10/04/2020,Himachal Pradesh,India,15851,217,12361
4366,10/05/2020,Himachal Pradesh,India,16033,224,12653
4367,10/06/2020,Himachal Pradesh,India,16283,229,12918
4368,10/07/2020,Himachal Pradesh,India,16565,231,13338
4369,10/08/2020,Himachal Pradesh,India,16778,238,13597
4370,10/09/2020,Himachal Pradesh,India,16977,245,13876
4371,10/10/2020,Himachal Pradesh,India,17244,248,14278
4372,10/11/2020,Himachal Pradesh,India,17408,250,14471
4373,10/12/2020,Himachal Pradesh,India,17578,251,14690
4374,10/13/2020,Himachal Pradesh,India,17762,254,15001
4375,10/14/2020,Himachal Pradesh,India,18008,255,15233
4376,10/15/2020,Himachal Pradesh,India,18303,260,15389
4377,10/16/2020,Himachal Pradesh,India,18522,262,15618
4378,10/17/2020,Himachal Pradesh,India,18797,265,15852
4379,10/18/2020,Himachal Pradesh,India,18967,268,16069
4380,10/19/2020,Himachal Pradesh,India,19135,272,16270
4381,10/20/2020,Himachal Pradesh,India,19357,274,16487
4382,10/21/2020,Himachal Pradesh,India,19621,279,16706
4383,10/22/2020,Himachal Pradesh,India,19844,284,16937
4384,10/23/2020,Himachal Pradesh,India,20040,285,17135
4385,10/24/2020,Himachal Pradesh,India,20213,290,17318
4386,10/25/2020,Himachal Pradesh,India,20370,291,17590
4387,10/26/2020,Himachal Pradesh,India,20586,293,17782
4388,10/27/2020,Himachal Pradesh,India,20817,298,17998
4389,10/28/2020,Himachal Pradesh,India,21149,300,18203
4390,10/29/2020,Himachal Pradesh,India,21476,306,18402
4391,10/30/2020,Himachal Pradesh,India,21798,312,18595
4392,10/31/2020,Himachal Pradesh,India,22059,317,18862
4393,11/01/2020,Himachal Pradesh,India,22264,326,18965
4394,11/02/2020,Himachal Pradesh,India,22598,336,19304
4395,11/03/2020,Himachal Pradesh,India,22932,344,19469
4396,11/04/2020,Himachal Pradesh,India,23365,355,19579
4397,11/05/2020,Himachal Pradesh,India,23809,361,19780
4398,11/06/2020,Himachal Pradesh,India,24239,361,20033
4399,11/07/2020,Himachal Pradesh,India,24812,371,20243
4400,11/08/2020,Himachal Pradesh,India,25486,377,20393
4401,11/09/2020,Himachal Pradesh,India,26197,384,20621
4402,11/10/2020,Himachal Pradesh,India,26808,396,21047
4403,11/11/2020,Himachal Pradesh,India,27418,405,21408
4404,11/12/2020,Himachal Pradesh,India,28183,411,21607
4405,11/13/2020,Himachal Pradesh,India,29008,423,21846
4406,11/14/2020,Himachal Pradesh,India,29330,431,22183
4407,11/15/2020,Himachal Pradesh,India,29713,442,22392
4408,11/16/2020,Himachal Pradesh,India,30156,450,22931
4409,11/17/2020,Himachal Pradesh,India,30740,462,23506
4410,11/18/2020,Himachal Pradesh,India,31401,475,24025
4411,11/19/2020,Himachal Pradesh,India,32197,488,24729
4412,11/20/2020,Himachal Pradesh,India,32785,500,25455
4413,11/21/2020,Himachal Pradesh,India,33700,518,26112
4414,11/22/2020,Himachal Pradesh,India,34327,537,26756
4415,11/23/2020,Himachal Pradesh,India,34781,560,27541
4416,11/24/2020,Himachal Pradesh,India,35729,572,28007
4417,11/25/2020,Himachal Pradesh,India,36566,585,28106
4418,11/26/2020,Himachal Pradesh,India,37497,599,29020
4419,11/27/2020,Himachal Pradesh,India,38327,612,29510
4420,11/28/2020,Himachal Pradesh,India,38977,623,29780
4421,11/29/2020,Himachal Pradesh,India,40003,635,30724
4422,11/30/2020,Himachal Pradesh,India,40518,645,31584
4423,12/01/2020,Himachal Pradesh,India,41227,666,32343
4424,12/02/2020,Himachal Pradesh,India,41860,677,33370
4425,12/03/2020,Himachal Pradesh,India,42697,695,33914
4426,12/04/2020,Himachal Pradesh,India,43500,708,34492
4427,12/05/2020,Himachal Pradesh,India,44405,721,35437
4428,12/06/2020,Himachal Pradesh,India,44958,732,35957
4429,12/07/2020,Himachal Pradesh,India,45697,739,37063
4430,12/08/2020,Himachal Pradesh,India,46201,753,37871
4431,12/09/2020,Himachal Pradesh,India,46930,765,38690
4432,12/10/2020,Himachal Pradesh,India,47703,773,39065
4433,12/11/2020,Himachal Pradesh,India,48354,793,39836
4434,12/12/2020,Himachal Pradesh,India,48951,803,40573
4435,12/13/2020,Himachal Pradesh,India,49375,811,41313
4436,12/14/2020,Himachal Pradesh,India,49761,823,41990
4437,12/15/2020,Himachal Pradesh,India,50196,836,42568
4438,12/16/2020,Himachal Pradesh,India,50680,848,43614
4439,12/17/2020,Himachal Pradesh,India,51143,858,44146
4440,12/18/2020,Himachal Pradesh,India,51625,867,44784
4441,12/19/2020,Himachal Pradesh,India,52010,870,45174
4442,12/20/2020,Himachal Pradesh,India,52329,876,46257
4443,12/21/2020,Himachal Pradesh,India,52623,885,46852
4444,12/22/2020,Himachal Pradesh,India,52955,889,47275
4445,12/23/2020,Himachal Pradesh,India,53392,894,47869
4446,12/24/2020,Himachal Pradesh,India,53766,899,48186
4447,12/25/2020,Himachal Pradesh,India,54058,902,48809
4448,12/26/2020,Himachal Pradesh,India,54280,913,49076
4449,12/27/2020,Himachal Pradesh,India,54438,919,49685
4450,12/28/2020,Himachal Pradesh,India,54680,921,50079
